Parameter,Value
level_inf,0
level_sup,1.2
inter,False
step,0.1
lim_inf,-4
lim_sup,4
step_domain,800
dna_length,10
input_size,1
hidden_size,12
output_size,1
epochs,50
lr,0.01
seed,20
pop_size,1200
N_gens,50
set_k,12
cross_method,Crossover_prof
one_point,2
length_per,10
mut_method,Flip_Bit_Mutation
hm_flip,2
hm_swap,2
likely_per,60
mut_per,60
cross_per,1080
Generation,Individual,Genome,Score
0,258,[0.6 1.  0.3 0.7 0.5 0.8 0.  0.9 0.2 0.4],0.33200354874134064
0,259,[0.4 0.9 0.2 0.4 0.8 0.9 0.  0.9 0.3 0.3],0.33263738453388214
0,260,[1.  1.  0.1 0.1 1.  0.  0.6 0.8 0.  1. ],0.33342064917087555
0,261,[1.1 0.3 0.7 0.7 0.8 0.8 0.3 0.9 0.6 0.4],0.3334328383207321
0,262,[0.3 1.1 0.8 1.  1.  0.1 1.1 0.3 0.5 0.6],0.33347685635089874
0,263,[0.6 0.6 1.  1.1 1.1 0.7 0.2 0.2 0.3 0.9],0.3338863402605057
0,264,[0.7 1.1 0.  0.3 0.5 0.3 0.3 1.  0.2 0.5],0.33390042185783386
0,265,[1.  0.8 0.3 0.9 0.9 0.3 1.  0.3 0.9 0.6],0.3344748467206955
0,266,[0.1 1.1 0.7 1.1 0.5 0.  0.8 0.3 0.9 0.3],0.3345682770013809
0,267,[0.1 0.6 1.  0.7 1.1 0.3 0.9 0.9 0.8 1. ],0.33488336205482483
0,268,[0.5 0.5 0.4 0.5 0.5 0.4 0.2 0.3 0.  0.5],0.33492492139339447
0,269,[0.4 0.7 0.9 0.6 0.5 0.2 0.4 0.8 0.3 1. ],0.3352512717247009
0,270,[0.6 0.2 0.5 0.2 0.7 0.5 0.1 0.8 1.  1. ],0.33536770939826965
0,271,[0.8 0.7 0.5 0.9 0.3 0.3 0.1 0.3 0.6 0.2],0.33557094633579254
0,272,[0.  0.1 0.5 1.1 0.3 0.  0.7 0.4 1.1 0.6],0.33648648858070374
0,273,[0.4 0.9 0.2 0.9 0.4 0.4 0.3 0.1 0.3 0.4],0.3366931974887848
0,274,[1.1 0.3 0.5 0.2 1.1 0.1 0.6 1.1 0.5 0.5],0.3370564430952072
0,275,[0.8 0.1 0.3 0.9 0.9 1.1 0.2 0.7 0.2 0. ],0.33756935596466064
0,276,[0.2 0.4 0.  0.5 0.7 0.2 0.7 0.6 0.4 0.3],0.3379812240600586
0,277,[0.  0.1 0.4 0.4 0.9 0.5 0.5 0.5 0.7 0. ],0.3392845094203949
0,278,[0.2 0.1 0.5 0.6 0.3 0.3 0.  0.3 0.6 0.6],0.3401359021663666
0,279,[1.  0.  0.3 0.6 0.7 0.6 0.5 0.9 0.  0.2],0.3403417021036148
0,280,[0.2 0.2 0.8 0.8 0.9 0.6 0.4 0.2 0.3 0.1],0.34053729474544525
0,281,[0.9 0.4 0.9 0.6 1.1 0.9 0.3 0.7 0.1 1.1],0.3409102261066437
0,282,[0.1 0.9 1.  0.8 1.  0.9 0.1 0.7 0.4 1.1],0.34118373692035675
0,283,[0.6 0.4 0.8 0.9 0.9 0.2 0.9 0.1 0.3 0.4],0.34183140099048615
0,284,[0.1 0.  0.8 0.6 0.9 0.5 0.5 0.3 0.  0.1],0.3428235799074173
0,285,[1.  0.6 0.2 1.  0.1 0.4 0.2 0.8 0.5 1.1],0.3431827425956726
0,286,[0.3 0.7 0.3 0.1 0.7 0.3 0.2 0.1 0.  1. ],0.34336408972740173
0,287,[0.5 0.3 0.5 0.5 0.6 0.  0.7 1.  0.8 0.6],0.34361909329891205
0,288,[0.3 0.3 1.  1.  0.8 0.5 0.  0.3 0.9 0. ],0.3442820906639099
0,289,[1.  1.1 0.  0.8 0.9 0.7 0.6 0.1 0.7 0.5],0.3444952070713043
0,290,[1.  0.2 0.4 0.5 0.4 0.  0.6 0.5 0.7 0.1],0.3460369259119034
0,291,[0.9 0.8 0.3 1.1 0.5 0.2 0.8 0.1 0.2 0.8],0.3462265580892563
0,292,[0.5 0.6 0.1 1.1 0.8 0.8 0.3 0.  0.1 1.1],0.34657226502895355
0,293,[0.7 0.2 0.4 0.9 0.7 0.1 1.  0.4 0.2 0.8],0.3470366448163986
0,294,[0.1 0.8 0.6 1.  1.1 0.7 0.7 0.  0.6 0.7],0.3472420573234558
0,295,[0.  0.  0.4 0.1 0.2 0.1 0.  0.7 0.7 1.1],0.3486000597476959
0,296,[0.1 1.  0.3 0.2 0.8 0.4 0.3 0.2 0.4 0.9],0.35021351277828217
0,297,[1.1 1.1 0.  1.1 0.8 0.3 1.1 0.3 0.  0.4],0.35033130645751953
0,298,[0.5 0.8 0.  0.2 0.6 0.2 0.4 0.  0.1 0.4],0.35049617290496826
0,299,[1.1 0.6 0.7 0.3 0.9 0.2 0.6 0.9 0.5 0.2],0.3510706126689911
0,300,[0.6 0.6 0.  1.  0.1 0.1 0.6 0.4 0.8 0.5],0.35113289952278137
0,301,[0.7 0.  0.6 0.7 0.9 0.5 0.8 1.1 0.6 0.8],0.3518243730068207
0,302,[0.6 0.6 0.  0.5 0.3 0.1 0.5 1.  0.1 0.5],0.35209009051322937
0,303,[0.2 0.4 0.4 0.5 0.1 0.2 0.1 0.8 0.3 0.6],0.35240840911865234
0,304,[0.7 1.1 0.3 0.9 0.2 0.2 0.5 0.5 0.3 1.1],0.35296010971069336
0,305,[0.9 0.3 0.2 0.2 0.9 0.8 0.  0.6 0.4 0.2],0.35322630405426025
0,306,[0.3 0.4 0.4 0.5 0.5 0.  0.7 0.5 0.8 0.7],0.35365280508995056
0,307,[0.8 0.  0.8 0.7 0.2 0.2 0.  0.7 0.4 0.6],0.3538569360971451
0,308,[0.7 0.9 0.3 0.9 0.2 0.3 0.5 1.1 0.1 0. ],0.35478200018405914
0,309,[0.  0.5 1.  0.7 0.4 0.2 0.3 0.8 0.6 0.8],0.35490749776363373
0,310,[1.  0.9 0.1 0.6 0.  0.1 0.3 0.8 0.5 0.9],0.3561619222164154
0,311,[0.6 0.5 0.5 1.  1.1 0.5 1.1 0.3 0.6 0.2],0.35635362565517426
0,312,[0.  1.1 0.5 0.4 0.  0.1 0.  1.  0.4 0.2],0.35648001730442047
0,313,[0.7 0.4 0.4 0.  0.6 0.3 0.1 0.5 0.2 0.9],0.3568480312824249
0,314,[0.8 0.1 1.  0.8 0.7 0.5 0.1 0.4 0.8 0.5],0.3571765422821045
0,315,[1.  1.  0.  1.  1.1 0.8 0.8 0.  1.1 0.7],0.3574810028076172
0,316,[0.5 0.1 0.3 0.9 0.8 0.1 1.1 0.6 0.5 0.3],0.3579780161380768
0,317,[1.  0.2 0.5 0.5 0.8 0.1 0.8 0.2 0.2 0.5],0.35838498175144196
0,318,[0.7 0.3 0.6 1.  1.  1.1 0.5 0.8 1.  0.2],0.35877709090709686
0,319,[1.  0.5 0.2 0.2 1.  0.2 0.6 0.9 0.3 0.6],0.3591139018535614
0,320,[0.5 0.3 0.  0.5 0.3 0.7 0.  1.1 0.4 0.8],0.3596603274345398
0,321,[0.4 0.4 0.5 0.3 0.9 0.6 0.  0.  0.7 1.1],0.3606742173433304
0,322,[0.6 0.8 0.6 1.  1.1 1.  0.6 0.4 0.9 0.7],0.36228127777576447
0,323,[0.1 0.2 0.  1.1 0.3 0.7 0.  0.3 0.1 0.4],0.3623810410499573
0,324,[0.6 0.1 0.5 0.5 0.6 0.4 0.5 0.7 0.3 0.3],0.3631628006696701
0,325,[0.  0.7 0.1 0.6 0.4 0.7 0.2 1.1 0.  1. ],0.3634018152952194
0,326,[0.3 0.7 0.  0.6 0.8 0.8 0.2 0.1 0.6 0.2],0.3635990172624588
0,327,[0.  1.  0.8 0.6 0.8 0.8 0.1 0.7 0.9 0. ],0.36378897726535797
0,328,[0.5 1.1 0.7 0.5 1.1 0.6 0.6 0.3 0.9 0.2],0.36486896872520447
0,329,[0.1 0.5 0.2 1.  1.1 1.  0.4 0.  0.4 0.9],0.3652341812849045
0,330,[0.1 0.3 0.8 0.8 0.2 0.1 0.4 1.  0.3 0.6],0.36557942628860474
0,331,[0.8 0.6 0.1 1.1 0.8 1.  0.7 0.9 0.2 0.9],0.36603179574012756
0,332,[1.  1.1 1.  0.7 0.7 0.7 0.  0.8 0.6 0.6],0.3661070615053177
0,333,[0.9 0.5 0.6 0.8 0.7 0.2 0.9 0.4 0.8 1.1],0.3666374832391739
0,334,[0.3 0.  0.5 0.4 0.4 0.  0.5 0.1 0.8 1.1],0.3667905777692795
0,335,[1.  0.2 0.6 0.2 1.1 0.7 0.3 0.7 0.9 0.6],0.3667955696582794
0,336,[0.3 0.  0.4 0.5 0.7 0.1 0.8 0.6 0.6 0.2],0.3670918792486191
0,337,[0.4 0.9 0.4 0.6 0.2 0.2 0.  0.  0.8 0.1],0.3674183338880539
0,338,[0.3 0.4 0.8 0.8 0.8 0.9 0.4 1.1 0.4 0.7],0.3678365647792816
0,339,[0.7 0.6 0.9 1.1 0.3 0.2 0.  0.5 0.3 0. ],0.3693779706954956
0,340,[0.  0.4 0.7 0.2 0.9 0.3 0.5 0.7 0.7 0.7],0.37025292217731476
0,341,[0.9 0.8 1.  0.5 0.7 0.3 0.5 0.7 0.9 0.2],0.370258167386055
0,342,[0.4 1.1 0.8 0.8 0.4 0.2 0.6 1.  1.1 0.3],0.37029217183589935
0,343,[0.5 0.4 0.9 0.5 0.3 0.2 0.  0.6 0.5 0.1],0.3710448294878006
0,344,[0.6 0.9 0.9 0.5 0.7 0.4 0.5 1.1 0.6 0.2],0.37104736268520355
0,345,[0.4 0.2 0.1 0.8 0.5 0.8 0.3 0.7 0.7 0.8],0.3713531047105789
0,346,[0.8 0.1 0.1 1.1 0.6 0.7 0.8 0.9 0.4 1. ],0.37161383032798767
0,347,[0.2 0.3 1.1 1.  0.8 0.2 0.9 0.4 0.8 0. ],0.3720526397228241
0,348,[0.1 1.  1.1 0.  0.5 0.1 0.  0.6 0.2 1.1],0.37214890122413635
0,349,[0.8 0.7 0.7 1.1 1.  1.1 0.  0.6 1.  0.1],0.3726602792739868
0,350,[0.5 1.  0.2 0.2 1.1 0.8 0.1 0.2 0.3 0.9],0.3726705461740494
0,351,[0.9 0.7 0.8 1.1 0.7 0.1 1.1 1.  0.  0.9],0.3755481541156769
0,352,[0.9 0.3 0.2 1.1 0.3 0.3 0.7 0.4 0.6 1.1],0.37581613659858704
0,353,[0.9 0.  0.5 0.3 0.7 0.2 0.5 0.  1.  0.8],0.3767148405313492
0,354,[0.1 0.8 0.5 0.5 1.1 0.  1.  0.7 1.1 0.2],0.3778017610311508
0,355,[0.8 0.  0.4 0.  0.9 0.1 0.5 1.  0.9 1. ],0.3785077929496765
0,356,[1.  0.3 0.7 0.3 0.4 0.3 0.1 0.6 0.3 0.3],0.3787320554256439
0,357,[0.5 0.  0.5 0.6 1.  0.4 0.9 0.8 0.  0.4],0.37923280894756317
0,358,[0.7 1.  0.6 0.9 0.5 0.8 0.1 0.8 0.  1.1],0.37970492243766785
0,359,[0.2 0.2 0.9 0.5 0.4 0.3 0.1 0.6 0.9 1.1],0.37979666888713837
0,360,[0.9 0.1 0.  1.  0.4 0.4 0.8 0.7 0.8 1. ],0.37982177734375
0,361,[1.1 0.8 0.  1.1 1.1 0.7 1.1 0.2 0.6 0. ],0.3810832053422928
0,362,[0.8 0.7 0.9 0.3 0.5 0.1 0.3 0.3 0.4 0.8],0.3816263973712921
0,363,[0.3 0.6 0.2 0.4 0.1 0.3 0.  0.  0.2 0.3],0.38226160407066345
0,364,[0.3 1.1 0.8 0.7 0.5 0.5 0.  0.4 0.8 0.5],0.3824610114097595
0,365,[0.6 1.1 0.6 0.9 0.6 0.6 0.4 0.3 0.5 0.2],0.38331152498722076
0,366,[0.1 0.3 0.1 0.8 0.9 0.5 0.9 0.1 0.7 0.1],0.3846840262413025
0,367,[0.7 0.4 1.  1.1 1.  1.  0.2 0.6 0.1 1.1],0.3855825811624527
0,368,[1.  0.4 0.1 0.9 0.6 0.1 1.  0.  0.1 0.3],0.3857378363609314
0,369,[0.3 1.1 0.7 0.9 0.5 0.1 0.8 0.2 0.4 0. ],0.3875074088573456
0,370,[1.1 0.5 0.  0.6 1.1 0.9 0.6 0.4 0.7 0.5],0.38815270364284515
0,371,[1.1 1.1 0.4 0.6 1.  1.1 0.1 0.5 0.8 0.9],0.3882419615983963
0,372,[0.4 0.8 0.6 1.1 1.1 0.7 1.  0.1 1.  1. ],0.3896782398223877
0,373,[0.3 1.1 0.2 1.  0.1 0.  0.8 0.8 0.3 0.2],0.39028000831604004
0,374,[0.8 0.5 1.  0.7 0.9 0.  1.  0.3 1.  0.2],0.39033691585063934
0,375,[1.  0.4 0.4 0.2 0.3 0.2 0.2 0.8 0.8 0. ],0.3914034217596054
0,376,[0.7 0.7 0.  0.3 0.9 0.8 0.3 0.7 0.6 0.5],0.3921858072280884
0,377,[0.9 0.5 0.6 1.1 1.1 0.6 1.1 0.1 0.3 0.5],0.39314407110214233
0,378,[0.2 0.9 0.7 1.1 0.7 0.7 0.1 0.2 0.1 0. ],0.393442764878273
0,379,[0.6 0.2 0.  0.6 0.3 0.8 0.  0.6 0.  1. ],0.3938867747783661
0,380,[0.5 0.6 0.6 0.1 0.9 0.6 0.2 0.7 0.9 0.8],0.39476384222507477
0,381,[1.1 0.  0.3 0.6 1.1 0.9 0.7 1.1 0.6 0.6],0.3951827585697174
0,382,[0.3 0.  0.2 1.  1.1 0.8 1.1 0.9 0.5 1. ],0.3960985392332077
0,383,[0.9 0.3 0.4 0.9 0.7 0.  1.1 0.  0.2 0.8],0.3967127203941345
0,384,[0.1 0.7 0.3 0.3 0.8 0.2 0.7 0.7 0.3 0.7],0.3979327827692032
0,385,[0.  0.2 0.5 0.7 0.8 0.9 0.4 0.6 0.7 0.7],0.39827761054039
0,386,[0.3 0.1 0.8 0.9 0.7 0.6 0.5 0.3 0.4 0.3],0.3991580158472061
0,387,[0.1 1.1 0.6 1.  0.  0.  0.5 0.6 0.  0.5],0.3997463136911392
0,388,[1.1 0.9 0.7 0.3 1.1 0.2 0.8 0.7 0.5 0. ],0.4000115692615509
0,389,[0.7 0.4 0.1 1.1 0.5 1.  0.3 0.8 0.4 0.2],0.4013873040676117
0,390,[0.4 0.8 0.6 0.1 0.5 0.  0.5 0.6 0.7 0.7],0.4023130387067795
0,391,[0.7 0.1 0.7 1.  0.  0.  0.5 1.  1.1 0.8],0.4026402533054352
0,392,[0.9 0.7 0.1 1.  0.1 0.3 0.5 0.4 0.9 0.1],0.40278542041778564
0,393,[0.9 0.1 1.1 0.8 0.5 0.5 0.  0.7 0.6 0.9],0.40287046134471893
0,394,[0.6 0.3 0.6 0.5 0.6 0.6 0.4 0.8 0.4 0.1],0.40428993105888367
0,395,[0.4 0.3 0.6 0.4 0.2 0.3 0.1 0.7 0.3 1.1],0.40537214279174805
0,396,[0.1 1.1 0.4 1.  0.4 0.5 0.7 0.7 0.4 0.2],0.4054390639066696
0,397,[0.3 0.5 0.8 1.  0.4 0.1 0.7 0.2 0.6 0.8],0.40592797100543976
0,398,[1.  0.2 0.6 0.7 0.8 1.  0.1 0.6 0.9 0.9],0.406891405582428
0,399,[0.1 0.1 0.5 0.1 1.1 0.6 0.4 0.8 0.7 0.2],0.407093346118927
0,400,[0.8 0.2 0.7 0.7 0.9 0.3 1.  0.5 0.1 0.8],0.4071352630853653
0,401,[0.5 0.2 0.4 1.1 0.8 0.6 1.1 0.8 0.8 0.7],0.40737952291965485
0,402,[0.9 0.1 0.1 0.3 0.1 0.1 0.2 0.1 0.8 0.9],0.4082929939031601
0,403,[0.1 0.  0.8 0.4 0.9 0.  0.9 0.2 0.9 0.1],0.4083477556705475
0,404,[0.3 0.3 0.1 0.7 0.4 0.2 0.8 0.6 1.1 0.2],0.40864409506320953
0,405,[0.2 0.  0.7 0.8 0.6 0.6 0.  0.1 0.3 0. ],0.4090432673692703
0,406,[0.3 0.3 0.8 0.3 0.8 0.1 0.7 1.  0.  0.2],0.40917667746543884
0,407,[1.1 0.6 0.1 0.3 0.6 0.  0.8 0.3 0.7 0.3],0.40938611328601837
0,408,[1.  0.1 0.1 0.4 0.5 0.  0.8 0.5 0.8 0.4],0.40947718918323517
0,409,[0.8 0.7 0.4 0.3 0.9 0.9 0.1 0.5 0.7 0.5],0.4105645418167114
0,410,[0.2 0.3 0.3 0.7 0.8 0.2 1.  1.1 0.8 0.5],0.41108787059783936
0,411,[0.9 0.1 0.6 0.2 0.4 0.5 0.  1.  0.1 0.9],0.41160713136196136
0,412,[0.1 0.  0.3 1.1 0.2 0.7 0.3 1.1 0.6 1.1],0.4119400978088379
0,413,[0.2 0.4 1.  1.1 0.3 0.  0.3 0.2 0.9 0.6],0.4122345596551895
0,414,[0.9 1.  0.  0.7 0.  0.5 0.2 0.2 0.6 0.5],0.4136512726545334
0,415,[0.  1.  0.6 0.2 0.1 0.2 0.  0.9 0.1 1.1],0.4139299839735031
0,416,[1.  0.6 0.4 1.1 1.1 1.  1.1 1.1 1.1 0.2],0.41452282667160034
0,417,[0.5 0.9 1.1 0.1 0.7 0.2 0.  0.  0.1 0.6],0.41574645042419434
0,418,[0.8 0.7 0.1 0.6 1.  0.7 0.8 0.5 0.5 0.7],0.4157963842153549
0,419,[0.1 1.  0.9 0.7 0.8 0.4 0.6 0.  0.9 0.4],0.41585372388362885
0,420,[0.  0.3 0.3 0.8 1.  0.5 1.  0.  1.1 0.3],0.41669750213623047
0,421,[0.9 0.1 0.8 0.4 0.4 0.1 0.4 0.2 0.8 1.1],0.4174076318740845
0,422,[0.5 0.6 1.  0.  0.7 0.1 0.4 0.5 0.1 0.5],0.41773173213005066
0,423,[0.8 0.2 0.7 0.7 0.4 0.4 0.4 0.4 0.  0.7],0.417866975069046
0,424,[0.9 1.  0.4 0.3 0.8 0.2 0.7 0.  0.3 1.1],0.4182344824075699
0,425,[0.  0.2 0.8 1.  1.1 1.  0.5 0.2 0.5 0.2],0.4185996502637863
0,426,[0.5 0.  0.9 0.6 0.6 0.3 0.7 1.1 0.  0.5],0.4186820238828659
0,427,[0.7 0.  0.4 0.3 0.6 0.3 0.5 0.2 0.3 0.6],0.4187590777873993
0,428,[0.5 0.9 1.1 0.4 0.9 0.1 0.8 0.7 0.9 1.1],0.4192657321691513
0,429,[0.2 0.  0.7 0.5 1.  0.8 0.6 0.7 0.  0.2],0.41939595341682434
0,430,[1.  0.2 0.5 0.8 0.5 0.  1.  0.9 0.8 0. ],0.4197658747434616
0,431,[0.9 0.6 0.7 0.8 0.6 0.2 0.9 0.3 0.1 0.2],0.4205036461353302
0,432,[0.8 0.8 0.2 1.1 0.2 0.8 0.1 0.8 0.6 1. ],0.4206421822309494
0,433,[0.3 1.  0.6 0.6 0.9 1.  0.3 0.6 0.8 0. ],0.42166854441165924
0,434,[0.6 1.1 0.6 0.9 0.1 0.4 0.  0.3 0.5 1. ],0.42242808640003204
0,435,[0.5 0.8 0.5 0.5 0.9 1.  0.3 0.7 0.6 0.3],0.42271386086940765
0,436,[0.4 1.  0.1 0.5 0.5 0.8 0.2 0.6 0.7 1.1],0.4228503406047821
0,437,[0.4 0.1 0.5 1.  0.9 0.6 1.1 0.5 0.5 0.8],0.42345792055130005
0,438,[0.  0.4 0.1 0.1 1.1 0.1 0.7 1.  0.6 0.6],0.42408646643161774
0,439,[1.1 0.1 0.9 0.7 0.1 0.  0.4 0.8 0.  0.2],0.42422153055667877
0,440,[0.2 0.1 0.1 0.4 0.3 0.6 0.2 1.1 1.  0.9],0.42431776225566864
0,441,[0.5 0.4 0.3 0.7 0.3 0.5 0.5 1.  1.1 0.1],0.4244800806045532
0,442,[0.9 0.6 0.1 0.  0.6 0.1 0.5 0.6 0.7 0.2],0.42490673065185547
0,443,[0.3 1.1 0.1 0.3 1.1 1.1 0.2 0.7 0.  0.6],0.4251633286476135
0,444,[0.5 0.  0.1 0.7 0.4 0.5 0.4 0.  0.4 0. ],0.426872119307518
0,445,[0.6 0.6 1.  1.1 0.9 0.5 0.9 0.1 0.4 0.2],0.42915236949920654
0,446,[0.  0.2 0.5 0.2 0.7 0.7 0.2 1.  0.4 0.5],0.4299493283033371
0,447,[0.5 0.  0.2 0.7 0.9 0.9 0.6 0.3 0.6 0.9],0.42999856173992157
0,448,[0.9 0.8 0.2 0.8 0.  0.1 0.4 0.  0.7 0.9],0.43155239522457123
0,449,[0.  0.6 0.6 1.1 0.3 0.2 0.9 1.  0.  0.9],0.43167249858379364
0,450,[0.5 1.  0.1 0.9 0.5 0.4 0.8 0.  0.9 0.2],0.4316839277744293
0,451,[0.1 0.7 0.7 0.8 0.5 0.2 0.9 0.7 0.9 0.3],0.4328847825527191
0,452,[0.9 0.2 0.2 0.1 0.6 0.1 0.6 0.1 0.2 0.6],0.4340445101261139
0,453,[0.8 0.8 0.8 0.8 0.9 0.8 0.  0.  0.  0.2],0.43410108983516693
0,454,[0.  1.  0.2 1.  0.9 1.1 0.8 0.8 0.  0.4],0.43425554037094116
0,455,[0.7 0.  0.1 0.7 0.5 0.2 0.9 1.  0.3 0. ],0.4354759454727173
0,456,[0.5 0.3 1.1 1.  0.1 0.1 0.1 0.9 0.5 0.9],0.4362640231847763
0,457,[0.2 0.4 0.3 0.2 0.8 0.2 0.7 0.2 1.1 0.1],0.43664418160915375
0,458,[0.2 0.4 0.6 0.1 0.7 0.2 0.5 1.  0.3 0. ],0.43682047724723816
0,459,[0.4 0.6 0.6 0.7 0.  0.1 0.3 0.5 1.1 0.5],0.4370926171541214
0,460,[0.5 0.  1.1 0.4 1.  0.5 0.7 0.9 0.8 0.4],0.4373309314250946
0,461,[0.3 0.1 0.8 1.  0.3 0.2 0.4 0.1 0.3 1.1],0.43890397250652313
0,462,[0.8 0.8 0.4 0.5 0.1 0.3 0.1 0.1 1.1 0.2],0.43929532170295715
0,463,[0.  0.2 0.8 0.4 0.9 0.5 0.7 0.7 1.  1. ],0.43934623897075653
0,464,[0.1 0.3 0.3 1.1 0.2 0.2 0.7 0.1 0.8 0.9],0.43956008553504944
0,465,[0.3 0.2 0.5 0.1 0.3 0.2 0.2 0.7 0.6 0.7],0.4396968185901642
0,466,[0.6 0.6 0.  0.  0.3 0.1 0.3 0.1 0.2 0.4],0.4407155066728592
0,467,[1.1 0.4 0.  0.4 0.1 0.7 0.2 1.1 0.1 0.4],0.44122132658958435
0,468,[0.6 0.5 0.3 0.5 0.9 0.  1.1 0.3 0.3 0. ],0.4416700601577759
0,469,[0.1 0.1 0.9 0.2 0.1 0.  0.1 0.9 0.1 1.1],0.4417201280593872
0,470,[0.5 0.9 0.  0.6 0.5 1.1 0.  0.9 1.1 0.6],0.4432232975959778
0,471,[0.7 0.5 0.9 0.7 0.6 0.7 0.5 1.1 0.9 0. ],0.444222554564476
0,472,[0.7 0.  0.8 0.6 0.  0.4 0.  0.8 1.  0.7],0.4442727565765381
0,473,[0.  0.5 0.  0.4 0.  0.1 0.4 0.9 1.1 0.4],0.4447020888328552
0,474,[0.7 0.  0.3 0.7 0.4 0.6 0.4 0.3 0.4 0. ],0.4447275698184967
0,475,[0.3 1.  0.6 0.9 0.5 0.9 0.3 0.9 1.  0. ],0.44494524598121643
0,476,[0.1 0.7 1.  0.9 0.3 0.3 0.4 0.6 0.3 0.4],0.4450277090072632
0,477,[0.9 0.9 0.7 0.9 0.6 0.1 1.  0.  0.4 0.5],0.4450444430112839
0,478,[0.9 0.  0.5 1.  0.5 0.1 1.1 0.3 1.1 1.1],0.44675885140895844
0,479,[0.4 0.6 0.9 0.1 0.8 0.5 0.3 1.1 0.3 0.7],0.44687676429748535
0,480,[0.2 0.7 0.6 0.7 0.9 0.5 1.  1.1 0.3 0.2],0.4471859335899353
0,481,[0.5 0.2 0.  0.7 0.6 0.2 1.  0.3 0.2 0.3],0.44769129157066345
0,482,[0.5 0.4 0.3 0.4 0.3 0.  0.7 0.6 0.1 0.2],0.4478670358657837
0,483,[0.3 0.5 0.  0.7 0.1 0.5 0.4 0.6 0.4 0.6],0.44845400750637054
0,484,[0.4 0.1 0.1 0.9 0.7 0.9 0.7 0.5 0.7 0. ],0.4484684020280838
0,485,[0.4 0.3 0.5 0.3 0.3 0.1 0.5 0.9 0.6 1. ],0.4485582262277603
0,486,[0.  0.1 0.1 1.1 1.  1.1 1.  0.8 0.3 0.9],0.44856949150562286
0,487,[0.9 0.3 0.8 0.  0.6 0.1 0.4 0.  0.9 1. ],0.4487144947052002
0,488,[0.9 0.7 0.1 1.1 0.1 0.3 0.5 0.  0.1 1. ],0.44895637035369873
0,489,[0.  0.  0.6 0.9 0.7 0.9 0.5 0.5 0.4 0.2],0.4492374360561371
0,490,[0.4 0.3 0.  0.2 0.7 0.1 0.7 1.  1.  0.4],0.44979533553123474
0,491,[0.9 0.2 1.1 0.3 0.1 0.  0.  0.9 0.7 0. ],0.45003196597099304
0,492,[0.1 0.2 0.6 0.8 0.4 0.1 0.8 0.  0.5 1.1],0.4500841647386551
0,493,[1.  0.9 0.2 0.7 0.7 0.3 1.  1.  0.8 0.2],0.4502496123313904
0,494,[1.  0.2 0.1 0.1 1.1 0.9 0.  0.  0.6 0. ],0.4508017301559448
0,495,[0.8 1.1 0.3 0.2 0.2 0.3 0.2 0.7 0.2 1. ],0.45217590034008026
0,496,[0.3 0.6 0.7 0.8 0.2 0.1 0.7 0.7 0.9 0. ],0.45244668424129486
0,497,[1.1 0.7 0.4 1.  0.1 0.4 0.3 0.3 0.1 0.4],0.45281341671943665
0,498,[0.5 1.  0.7 0.7 0.6 0.8 0.5 1.  0.5 0.5],0.45282597839832306
0,499,[1.1 1.1 0.5 0.5 1.1 0.7 0.7 0.  1.  0.3],0.453651025891304
0,500,[0.5 0.4 0.6 0.2 0.8 0.5 0.5 0.9 0.8 0. ],0.4538894295692444
0,501,[1.  0.  0.2 0.6 0.9 0.4 1.  0.3 0.9 0.5],0.45488885045051575
0,502,[0.  0.  0.8 0.4 1.1 0.7 0.7 0.5 0.9 1. ],0.4551539421081543
0,503,[0.1 1.1 0.3 0.  0.3 0.  0.4 0.6 1.1 1.1],0.4555729180574417
0,504,[0.6 0.7 0.3 0.4 0.4 0.1 0.7 0.9 0.  1.1],0.45581525564193726
0,505,[0.1 0.6 1.  0.  0.5 0.3 0.  0.6 0.3 0.2],0.4558445066213608
0,506,[0.7 1.  1.1 0.1 1.1 0.7 0.2 0.5 0.3 0.9],0.4559723436832428
0,507,[0.9 0.  0.5 1.  0.4 0.2 0.9 0.1 0.5 0.6],0.4562152028083801
0,508,[0.3 0.8 0.1 0.8 0.6 0.1 1.1 0.  0.1 1. ],0.4564957320690155
0,509,[0.3 0.2 1.1 1.1 0.4 0.2 0.7 0.5 0.8 1.1],0.45691391825675964
0,510,[1.  0.2 0.4 0.8 0.3 0.9 0.1 0.9 0.  0.9],0.4573407918214798
0,511,[0.1 0.1 0.9 0.8 0.6 0.6 0.5 0.4 0.7 0.4],0.4578476548194885
0,512,[0.8 1.1 1.1 0.4 0.3 0.3 0.  0.7 0.3 0.2],0.45816200971603394
0,513,[0.5 0.6 0.9 1.  0.8 0.9 0.7 0.7 0.7 0.3],0.45883309841156006
0,514,[0.5 0.5 1.  1.  1.1 1.1 0.8 0.7 1.1 1.1],0.45900383591651917
0,515,[0.2 0.4 0.8 0.8 0.9 0.9 0.8 0.9 0.9 0.5],0.45956601202487946
0,516,[0.2 0.4 1.1 0.5 0.2 0.3 0.  0.9 0.3 0.9],0.4597664177417755
0,517,[0.2 0.1 0.7 0.9 0.6 0.8 0.7 1.1 0.8 0.5],0.4603765904903412
0,518,[0.5 1.1 0.5 0.2 0.4 0.7 0.  1.1 0.2 0.1],0.46051160991191864
0,519,[0.5 0.6 0.  0.4 0.4 0.6 0.4 0.9 0.6 0.5],0.46094799041748047
